language_code,canonical_iso639_3,display_name,mapping_source
umm,umm,Umon,iso639_3
umn,umn,Makyan Naga,iso639_3
umo,umo,Umotína,iso639_3
ump,ump,Umpila,iso639_3
umr,umr,Umbugarla,iso639_3
ums,ums,Pendau,iso639_3
umu,umu,Munsee,iso639_3
una,una,North Watut,iso639_3
und,und,Undetermined,iso639_3
une,une,Uneme,iso639_3
ung,ung,Ngarinyin,iso639_3
uni,uni,Uni,iso639_3
unk,unk,Enawené-Nawé,iso639_3
unm,unm,Unami,iso639_3
unn,unn,Kurnai,iso639_3
unr,unr,Mundari,iso639_3
unu,unu,Unubahe,iso639_3
unx,unx,Munda,iso639_3
unz,unz,Unde Kaili,iso639_3
uon,uon,Kulon,iso639_3
upi,upi,Umeda,iso639_3
upv,upv,Uripiv-Wala-Rano-Atchin,iso639_3
ura,ura,Urarina,iso639_3
urb,urb,Urubú-Kaapor,iso639_3
urc,urc,Urningangg,iso639_3
urd,urd,Urdu,iso639_3
ure,ure,Uru,iso639_3
urf,urf,Uradhi,iso639_3
urg,urg,Urigina,iso639_3
urh,urh,Urhobo,iso639_3
uri,uri,Urim,iso639_3
urj,urj,Uralic languages,iso639_5_collection
urk,urk,Urak Lawoi',iso639_3
url,url,Urali,iso639_3
urm,urm,Urapmin,iso639_3
urn,urn,Uruangnirin,iso639_3
uro,uro,Ura (Papua New Guinea),iso639_3
urp,urp,Uru-Pa-In,iso639_3
urr,urr,Lehalurup,iso639_3
urt,urt,Urat,iso639_3
uru,uru,Urumi,iso639_3
urv,urv,Uruava,iso639_3
urw,urw,Sop,iso639_3
urx,urx,Urimo,iso639_3
ury,ury,Orya,iso639_3
urz,urz,Uru-Eu-Wau-Wau,iso639_3
usa,usa,Usarufa,iso639_3
ush,ush,Ushojo,iso639_3
usi,usi,Usui,iso639_3
usk,usk,Usaghade,iso639_3
usp,usp,Uspanteco,iso639_3
uss,uss,us-Saare,iso639_3
usu,usu,Uya,iso639_3
uta,uta,Otank,iso639_3
ute,ute,Ute-Southern Paiute,iso639_3
uth,uth,ut-Hun,iso639_3
utp,utp,Amba (Solomon Islands),iso639_3
utr,utr,Etulo,iso639_3
utu,utu,Utu,iso639_3
uum,uum,Urum,iso639_3
uur,uur,Ura (Vanuatu),iso639_3
uuu,uuu,U,iso639_3
uve,uve,West Uvean,iso639_3
uvh,uvh,Uri,iso639_3
uvl,uvl,Lote,iso639_3
uwa,uwa,Kuku-Uwanh,iso639_3
uya,uya,Doko-Uyanga,iso639_3
uzb,uzb,Uzbek,iso639_3
uzn,uzn,Northern Uzbek,iso639_3
uzs,uzs,Southern Uzbek,iso639_3
vaa,vaa,Vaagri Booli,iso639_3
vae,vae,Vale,iso639_3
vaf,vaf,Vafsi,iso639_3
vag,vag,Vagla,iso639_3
vah,vah,Varhadi-Nagpuri,iso639_3
vai,vai,Vai,iso639_3
vaj,vaj,Sekele,iso639_3
val,val,Vehes,iso639_3
vam,vam,Vanimo,iso639_3
van,van,Valman,iso639_3
vao,vao,Vao,iso639_3
vap,vap,Vaiphei,iso639_3
var,var,Huarijio,iso639_3
vas,vas,Vasavi,iso639_3
vau,vau,Vanuma,iso639_3
vav,vav,Varli,iso639_3
vay,vay,Wayu,iso639_3
vbb,vbb,Southeast Babar,iso639_3
vbk,vbk,Southwestern Bontok,iso639_3
vec,vec,Venetian,iso639_3
ved,ved,Veddah,iso639_3
vel,vel,Veluws,iso639_3
vem,vem,Vemgo-Mabas,iso639_3
ven,ven,Venda,iso639_3
veo,veo,Ventureño,iso639_3
vep,vep,Veps,iso639_3
ver,ver,Mom Jango,iso639_3
vgr,vgr,Vaghri,iso639_3
vgt,vgt,Vlaamse Gebarentaal,iso639_3
vic,vic,Virgin Islands Creole English,iso639_3
vid,vid,Vidunda,iso639_3
vie,vie,Vietnamese,iso639_3
vif,vif,Vili,iso639_3
vig,vig,Viemo,iso639_3
vil,vil,Vilela,iso639_3
vin,vin,Vinza,iso639_3
vis,vis,Vishavan,iso639_3
vit,vit,Viti,iso639_3
viv,viv,Iduna,iso639_3
vka,vka,Kariyarra,iso639_3
vkj,vkj,Kujarge,iso639_3
vkk,vkk,Kaur,iso639_3
vkl,vkl,Kulisusu,iso639_3
vkm,vkm,Kamakan,iso639_3
vkn,vkn,Koro Nulu,iso639_3
vko,vko,Kodeoha,iso639_3
vkp,vkp,Korlai Creole Portuguese,iso639_3
vkt,vkt,Tenggarong Kutai Malay,iso639_3
vku,vku,Kurrama,iso639_3
vkz,vkz,Koro Zuba,iso639_3
vlp,vlp,Valpei,iso639_3
vls,vls,Vlaams,iso639_3
vma,vma,Martuyhunira,iso639_3
vmb,vmb,Barbaram,iso639_3
vmc,vmc,Juxtlahuaca Mixtec,iso639_3
vmd,vmd,Mudu Koraga,iso639_3
vme,vme,East Masela,iso639_3
vmf,vmf,Mainfränkisch,iso639_3
vmg,vmg,Lungalunga,iso639_3
vmh,vmh,Maraghei,iso639_3
vmi,vmi,Miwa,iso639_3
vmj,vmj,Ixtayutla Mixtec,iso639_3
vmk,vmk,Makhuwa-Shirima,iso639_3
vml,vml,Malgana,iso639_3
vmm,vmm,Mitlatongo Mixtec,iso639_3
vmp,vmp,Soyaltepec Mazatec,iso639_3
vmq,vmq,Soyaltepec Mixtec,iso639_3
vmr,vmr,Marenje,iso639_3
vms,vms,Moksela,iso639_3
vmu,vmu,Muluridyi,iso639_3
vmv,vmv,Valley Maidu,iso639_3
vmw,vmw,Makhuwa,iso639_3
vmx,vmx,Tamazola Mixtec,iso639_3
vmy,vmy,Ayautla Mazatec,iso639_3
vmz,vmz,Mazatlán Mazatec,iso639_3
vnk,vnk,Vano,iso639_3
vnm,vnm,Vinmavis,iso639_3
vnp,vnp,Vunapu,iso639_3
vol,vol,Volapük,iso639_3
vor,vor,Voro,iso639_3
vot,vot,Votic,iso639_3
vra,vra,Vera'a,iso639_3
vro,vro,Võro,iso639_3
vrs,vrs,Varisi,iso639_3
vrt,vrt,Burmbar,iso639_3
vsi,vsi,Moldova Sign Language,iso639_3
vsl,vsl,Venezuelan Sign Language,iso639_3
vsv,vsv,Valencian Sign Language,iso639_3
vto,vto,Vitou,iso639_3
vum,vum,Vumbu,iso639_3
vun,vun,Vunjo,iso639_3
vut,vut,Vute,iso639_3
vwa,vwa,Awa (China),iso639_3
waa,waa,Walla Walla,iso639_3
wab,wab,Wab,iso639_3
wac,wac,Wasco-Wishram,iso639_3
wad,wad,Wamesa,iso639_3
wae,wae,Walser,iso639_3
waf,waf,Wakoná,iso639_3
wag,wag,Wa'ema,iso639_3
wah,wah,Watubela,iso639_3
wai,wai,Wares,iso639_3
waj,waj,Waffa,iso639_3
wak,wak,Wakashan languages,iso639_5_collection
wal,wal,Wolaytta,iso639_3
wam,wam,Wampanoag,iso639_3
wan,wan,Wan,iso639_3
wao,wao,Wappo,iso639_3
wap,wap,Wapishana,iso639_3
waq,waq,Wagiman,iso639_3
war,war,Waray (Philippines),iso639_3
was,was,Washo,iso639_3
wat,wat,Kaninuwa,iso639_3
wau,wau,Waurá,iso639_3
wav,wav,Waka,iso639_3
waw,waw,Waiwai,iso639_3
wax,wax,Watam,iso639_3
way,way,Wayana,iso639_3
waz,waz,Wampur,iso639_3
wba,wba,Warao,iso639_3
wbb,wbb,Wabo,iso639_3
wbe,wbe,Waritai,iso639_3
wbf,wbf,Wara,iso639_3
wbh,wbh,Wanda,iso639_3
wbi,wbi,Vwanji,iso639_3
wbj,wbj,Alagwa,iso639_3
wbk,wbk,Waigali,iso639_3
wbl,wbl,Wakhi,iso639_3
wbm,wbm,Wa,iso639_3
wbp,wbp,Warlpiri,iso639_3
wbq,wbq,Waddar,iso639_3
wbr,wbr,Wagdi,iso639_3
wbs,wbs,West Bengal Sign Language,iso639_3
wbt,wbt,Warnman,iso639_3
wbv,wbv,Wajarri,iso639_3
wbw,wbw,Woi,iso639_3
wca,wca,Yanomámi,iso639_3
wci,wci,Waci Gbe,iso639_3
wdd,wdd,Wandji,iso639_3
wdg,wdg,Wadaginam,iso639_3
wdj,wdj,Wadjiginy,iso639_3
wdk,wdk,Wadikali,iso639_3
wdt,wdt,Wendat,iso639_3
wdu,wdu,Wadjigu,iso639_3
wdy,wdy,Wadjabangayi,iso639_3
wea,wea,Wewaw,iso639_3
wec,wec,Wè Western,iso639_3
wed,wed,Wedau,iso639_3
weg,weg,Wergaia,iso639_3
weh,weh,Weh,iso639_3
wei,wei,Kiunum,iso639_3
wel,cym,Welsh,iso639_2_bibliographic_alias
wem,wem,Weme Gbe,iso639_3
wen,wen,Sorbian languages,iso639_5_collection
weo,weo,Wemale,iso639_3
wep,wep,Westphalien,iso639_3
wer,wer,Weri,iso639_3
wes,wes,Cameroon Pidgin,iso639_3
wet,wet,Perai,iso639_3
weu,weu,Rawngtu Chin,iso639_3
wew,wew,Wejewa,iso639_3
wfg,wfg,Yafi,iso639_3
wga,wga,Wagaya,iso639_3
wgb,wgb,Wagawaga,iso639_3
wgg,wgg,Wangkangurru,iso639_3
wgi,wgi,Wahgi,iso639_3
wgo,wgo,Waigeo,iso639_3
wgu,wgu,Wirangu,iso639_3
wgy,wgy,Warrgamay,iso639_3
wha,wha,Sou Upaa,iso639_3
whg,whg,North Wahgi,iso639_3
whk,whk,Wahau Kenyah,iso639_3
whu,whu,Wahau Kayan,iso639_3
wib,wib,Southern Toussian,iso639_3
wic,wic,Wichita,iso639_3
wie,wie,Wik-Epa,iso639_3
wif,wif,Wik-Keyangan,iso639_3
wig,wig,Wik Ngathan,iso639_3
wih,wih,Wik-Me'anha,iso639_3
wii,wii,Minidien,iso639_3
wij,wij,Wik-Iiyanh,iso639_3
wik,wik,Wikalkan,iso639_3
wil,wil,Wilawila,iso639_3
wim,wim,Wik-Mungkan,iso639_3
win,win,Ho-Chunk,iso639_3
wir,wir,Wiraféd,iso639_3
wiu,wiu,Wiru,iso639_3
wiv,wiv,Vitu,iso639_3
wiy,wiy,Wiyot,iso639_3
wja,wja,Waja,iso639_3
wji,wji,Warji,iso639_3
wka,wka,Kw'adza,iso639_3
wkb,wkb,Kumbaran,iso639_3
wkd,wkd,Wakde,iso639_3
wkl,wkl,Kalanadi,iso639_3
wkr,wkr,Keerray-Woorroong,iso639_3
wku,wku,Kunduvadi,iso639_3
wkw,wkw,Wakawaka,iso639_3
wky,wky,Wangkayutyuru,iso639_3
wla,wla,Walio,iso639_3
wlc,wlc,Mwali Comorian,iso639_3
wle,wle,Wolane,iso639_3
wlg,wlg,Kunbarlang,iso639_3
wlh,wlh,Welaun,iso639_3
wli,wli,Waioli,iso639_3
wlk,wlk,Wailaki,iso639_3
wll,wll,Wali (Sudan),iso639_3
wlm,wlm,Middle Welsh,iso639_3
wln,wln,Walloon,iso639_3
wlo,wlo,Wolio,iso639_3
wlr,wlr,Wailapa,iso639_3
wls,wls,Wallisian,iso639_3
wlu,wlu,Wuliwuli,iso639_3
wlv,wlv,Wichí Lhamtés Vejoz,iso639_3
wlw,wlw,Walak,iso639_3
wlx,wlx,Wali (Ghana),iso639_3
wly,wly,Waling,iso639_3
wma,wma,Mawa (Nigeria),iso639_3
wmb,wmb,Wambaya,iso639_3
wmc,wmc,Wamas,iso639_3
wmd,wmd,Mamaindé,iso639_3
wme,wme,Wambule,iso639_3
wmg,wmg,Western Minyag,iso639_3
wmh,wmh,Waima'a,iso639_3
wmi,wmi,Wamin,iso639_3
wmm,wmm,Maiwa (Indonesia),iso639_3
wmn,wmn,Waamwang,iso639_3
wmo,wmo,Wom (Papua New Guinea),iso639_3
wms,wms,Wambon,iso639_3
wmt,wmt,Walmajarri,iso639_3
wmw,wmw,Mwani,iso639_3
wmx,wmx,Womo,iso639_3
wnb,wnb,Wanambre,iso639_3
wnc,wnc,Wantoat,iso639_3
wnd,wnd,Wandarang,iso639_3
wne,wne,Waneci,iso639_3
wng,wng,Wanggom,iso639_3
wni,wni,Ndzwani Comorian,iso639_3
wnk,wnk,Wanukaka,iso639_3
wnm,wnm,Wanggamala,iso639_3
wnn,wnn,Wunumara,iso639_3
wno,wno,Wano,iso639_3
wnp,wnp,Wanap,iso639_3
wnu,wnu,Usan,iso639_3
wnw,wnw,Wintu,iso639_3
wny,wny,Wanyi,iso639_3
woa,woa,Kuwema,iso639_3
wob,wob,Wè Northern,iso639_3
woc,woc,Wogeo,iso639_3
wod,wod,Wolani,iso639_3
woe,woe,Woleaian,iso639_3
wof,wof,Gambian Wolof,iso639_3
wog,wog,Wogamusin,iso639_3
woi,woi,Kamang,iso639_3
wok,wok,Longto,iso639_3
wol,wol,Wolof,iso639_3
wom,wom,Wom (Nigeria),iso639_3
won,won,Wongo,iso639_3
woo,woo,Manombai,iso639_3
wor,wor,Woria,iso639_3
wos,wos,Hanga Hundi,iso639_3
wow,wow,Wawonii,iso639_3
woy,woy,Weyto,iso639_3
wpc,wpc,Maco,iso639_3
wrb,wrb,Waluwarra,iso639_3
wrg,wrg,Warungu,iso639_3
wrh,wrh,Wiradjuri,iso639_3
wri,wri,Wariyangga,iso639_3
wrk,wrk,Garrwa,iso639_3
wrl,wrl,Warlmanpa,iso639_3
wrm,wrm,Warumungu,iso639_3
wrn,wrn,Warnang,iso639_3
wro,wro,Worrorra,iso639_3
wrp,wrp,Waropen,iso639_3
wrr,wrr,Wardaman,iso639_3
wrs,wrs,Waris,iso639_3
wru,wru,Waru,iso639_3
wrv,wrv,Waruna,iso639_3
wrw,wrw,Gugu Warra,iso639_3
wrx,wrx,Wae Rana,iso639_3
wry,wry,Merwari,iso639_3
wrz,wrz,Waray (Australia),iso639_3
wsa,wsa,Warembori,iso639_3
wsg,wsg,Adilabad Gondi,iso639_3
wsi,wsi,Wusi,iso639_3
wsk,wsk,Waskia,iso639_3
wsr,wsr,Owenia,iso639_3
wss,wss,Wasa,iso639_3
wsu,wsu,Wasu,iso639_3
wsv,wsv,Wotapuri-Katarqalai,iso639_3
wtf,wtf,Watiwa,iso639_3
wth,wth,Wathawurrung,iso639_3
wti,wti,Berta,iso639_3
wtk,wtk,Watakataui,iso639_3
wtm,wtm,Mewati,iso639_3
wtw,wtw,Wotu,iso639_3
wua,wua,Wikngenchera,iso639_3
wub,wub,Wunambal,iso639_3
wud,wud,Wudu,iso639_3
wuh,wuh,Wutunhua,iso639_3
wul,wul,Silimo,iso639_3
wum,wum,Wumbvu,iso639_3
wun,wun,Bungu,iso639_3
wur,wur,Wurrugu,iso639_3
wut,wut,Wutung,iso639_3
wuu,wuu,Wu Chinese,iso639_3
wuv,wuv,Wuvulu-Aua,iso639_3
wux,wux,Wulna,iso639_3
wuy,wuy,Wauyai,iso639_3
wwa,wwa,Waama,iso639_3
wwb,wwb,Wakabunga,iso639_3
wwo,wwo,Wetamut,iso639_3
wwr,wwr,Warrwa,iso639_3
www,www,Wawa,iso639_3
wxa,wxa,Waxianghua,iso639_3
wxw,wxw,Wardandi,iso639_3
wyb,wyb,Wangaaybuwan-Ngiyambaa,iso639_3
wyi,wyi,Woiwurrung,iso639_3
wym,wym,Wymysorys,iso639_3
wyn,wyn,Wyandot,iso639_3
wyr,wyr,Wayoró,iso639_3
wyy,wyy,Western Fijian,iso639_3
xaa,xaa,Andalusian Arabic,iso639_3
xab,xab,Sambe,iso639_3
xac,xac,Kachari,iso639_3
xad,xad,Adai,iso639_3
xae,xae,Aequian,iso639_3
xag,xag,Aghwan,iso639_3
xai,xai,Kaimbé,iso639_3
xaj,xaj,Ararandewára,iso639_3
xak,xak,Máku,iso639_3
xal,xal,Kalmyk,iso639_3
xam,xam,ǀXam,iso639_3
xan,xan,Xamtanga,iso639_3
xao,xao,Khao,iso639_3
xap,xap,Apalachee,iso639_3
xaq,xaq,Aquitanian,iso639_3
xar,xar,Karami,iso639_3
xas,xas,Kamas,iso639_3
xat,xat,Katawixi,iso639_3
xau,xau,Kauwera,iso639_3
xav,xav,Xavánte,iso639_3
xaw,xaw,Kawaiisu,iso639_3
xay,xay,Kayan Mahakam,iso639_3
xbb,xbb,Lower Burdekin,iso639_3
xbc,xbc,Bactrian,iso639_3
xbd,xbd,Bindal,iso639_3
xbe,xbe,Bigambal,iso639_3
xbg,xbg,Bunganditj,iso639_3
xbi,xbi,Kombio,iso639_3
xbj,xbj,Birrpayi,iso639_3
xbm,xbm,Middle Breton,iso639_3
xbn,xbn,Kenaboi,iso639_3
xbo,xbo,Bolgarian,iso639_3
xbp,xbp,Bibbulman,iso639_3
xbr,xbr,Kambera,iso639_3
xbw,xbw,Kambiwá,iso639_3
xby,xby,Batjala,iso639_3
xcb,xcb,Cumbric,iso639_3
xcc,xcc,Camunic,iso639_3
xce,xce,Celtiberian,iso639_3
xcg,xcg,Cisalpine Gaulish,iso639_3
xch,xch,Chemakum,iso639_3
xcl,xcl,Classical Armenian,iso639_3
xcm,xcm,Comecrudo,iso639_3
xcn,xcn,Cotoname,iso639_3
xco,xco,Chorasmian,iso639_3
xcr,xcr,Carian,iso639_3
xct,xct,Classical Tibetan,iso639_3
xcu,xcu,Curonian,iso639_3
xcv,xcv,Chuvantsy,iso639_3
xcw,xcw,Coahuilteco,iso639_3
xcy,xcy,Cayuse,iso639_3
xda,xda,Darkinyung,iso639_3
xdc,xdc,Dacian,iso639_3
xdk,xdk,Dharuk,iso639_3
xdm,xdm,Edomite,iso639_3
xdo,xdo,Kwandu,iso639_3
xdq,xdq,Kaitag,iso639_3
xdy,xdy,Malayic Dayak,iso639_3
xeb,xeb,Eblan,iso639_3
xed,xed,Hdi,iso639_3
xeg,xeg,ǁXegwi,iso639_3
xel,xel,Kelo,iso639_3
xem,xem,Kembayan,iso639_3
xep,xep,Epi-Olmec,iso639_3
xer,xer,Xerénte,iso639_3
xes,xes,Kesawai,iso639_3
xet,xet,Xetá,iso639_3
xeu,xeu,Keoru-Ahia,iso639_3
xfa,xfa,Faliscan,iso639_3
xga,xga,Galatian,iso639_3
xgb,xgb,Gbin,iso639_3
xgd,xgd,Gudang,iso639_3
xgf,xgf,Gabrielino-Fernandeño,iso639_3
xgg,xgg,Goreng,iso639_3
xgi,xgi,Garingbal,iso639_3
xgl,xgl,Galindan,iso639_3
xgm,xgm,Dharumbal,iso639_3
xgn,xgn,Mongolian languages,iso639_5_collection
xgr,xgr,Garza,iso639_3
xgu,xgu,Unggumi,iso639_3
xgw,xgw,Guwa,iso639_3
xha,xha,Harami,iso639_3
xhc,xhc,Hunnic,iso639_3
xhd,xhd,Hadrami,iso639_3
xhe,xhe,Khetrani,iso639_3
xhm,xhm,Middle Khmer (1400 to 1850 CE),iso639_3
xho,xho,Xhosa,iso639_3
xhr,xhr,Hernican,iso639_3
xht,xht,Hattic,iso639_3
xhu,xhu,Hurrian,iso639_3
xhv,xhv,Khua,iso639_3
xib,xib,Iberian,iso639_3
xii,xii,Xiri,iso639_3
xil,xil,Illyrian,iso639_3
xin,xin,Xinca,iso639_3
xir,xir,Xiriâna,iso639_3
xis,xis,Kisan,iso639_3
xiv,xiv,Indus Valley Language,iso639_3
xiy,xiy,Xipaya,iso639_3
xjb,xjb,Minjungbal,iso639_3
xjt,xjt,Jaitmatang,iso639_3
xka,xka,Kalkoti,iso639_3
xkb,xkb,Northern Nago,iso639_3
xkc,xkc,Kho'ini,iso639_3
xkd,xkd,Mendalam Kayan,iso639_3
xke,xke,Kereho,iso639_3
xkf,xkf,Khengkha,iso639_3
xkg,xkg,Kagoro,iso639_3
xki,xki,Kenyan Sign Language,iso639_3
xkj,xkj,Kajali,iso639_3
xkk,xkk,Kachok,iso639_3
xkl,xkl,Mainstream Kenyah,iso639_3
xkn,xkn,Kayan River Kayan,iso639_3
xko,xko,Kiorr,iso639_3
xkp,xkp,Kabatei,iso639_3
xkq,xkq,Koroni,iso639_3
xkr,xkr,Xakriabá,iso639_3
xks,xks,Kumbewaha,iso639_3
xkt,xkt,Kantosi,iso639_3
xku,xku,Kaamba,iso639_3
xkv,xkv,Kgalagadi,iso639_3
xkw,xkw,Kembra,iso639_3
xkx,xkx,Karore,iso639_3
xky,xky,Uma' Lasan,iso639_3
xkz,xkz,Kurtokha,iso639_3
xla,xla,Kamula,iso639_3
xlb,xlb,Loup B,iso639_3
xlc,xlc,Lycian,iso639_3
xld,xld,Lydian,iso639_3
xle,xle,Lemnian,iso639_3
xlg,xlg,Ligurian (Ancient),iso639_3
xli,xli,Liburnian,iso639_3
xln,xln,Alanic,iso639_3
xlo,xlo,Loup A,iso639_3
xlp,xlp,Lepontic,iso639_3
xls,xls,Lusitanian,iso639_3
xlu,xlu,Cuneiform Luwian,iso639_3
xly,xly,Elymian,iso639_3
xma,xma,Mushungulu,iso639_3
xmb,xmb,Mbonga,iso639_3
xmc,xmc,Makhuwa-Marrevone,iso639_3
xmd,xmd,Mbudum,iso639_3
xme,xme,Median,iso639_3
xmf,xmf,Mingrelian,iso639_3
xmg,xmg,Mengaka,iso639_3
xmh,xmh,Kugu-Muminh,iso639_3
xmj,xmj,Majera,iso639_3
xmk,xmk,Ancient Macedonian,iso639_3
xml,xml,Malaysian Sign Language,iso639_3
xmm,xmm,Manado Malay,iso639_3
xmn,xmn,Manichaean Middle Persian,iso639_3
xmo,xmo,Morerebi,iso639_3
xmp,xmp,Kuku-Mu'inh,iso639_3
xmq,xmq,Kuku-Mangk,iso639_3
xmr,xmr,Meroitic,iso639_3
xms,xms,Moroccan Sign Language,iso639_3
xmt,xmt,Matbat,iso639_3
xmu,xmu,Kamu,iso639_3
xmv,xmv,Antankarana Malagasy,iso639_3
xmw,xmw,Tsimihety Malagasy,iso639_3
xmx,xmx,Salawati,iso639_3
xmy,xmy,Mayaguduna,iso639_3
xmz,xmz,Mori Bawah,iso639_3
xna,xna,Ancient North Arabian,iso639_3
xnb,xnb,Kanakanabu,iso639_3
xnd,xnd,Na-Dene languages,iso639_5_collection
xng,xng,Middle Mongolian,iso639_3
xnh,xnh,Kuanhua,iso639_3
xni,xni,Ngarigu,iso639_3
xnj,xnj,Ngoni (Tanzania),iso639_3
xnk,xnk,Nganakarti,iso639_3
xnm,xnm,Ngumbarl,iso639_3
xnn,xnn,Northern Kankanay,iso639_3
xno,xno,Anglo-Norman,iso639_3
xnq,xnq,Ngoni (Mozambique),iso639_3
xnr,xnr,Kangri,iso639_3
xns,xns,Kanashi,iso639_3
xnt,xnt,Narragansett,iso639_3
xnu,xnu,Nukunul,iso639_3
xny,xny,Nyiyaparli,iso639_3
xnz,xnz,Kenzi,iso639_3
xoc,xoc,O'chi'chi',iso639_3
xod,xod,Kokoda,iso639_3
xog,xog,Soga,iso639_3
xoi,xoi,Kominimung,iso639_3
xok,xok,Xokleng,iso639_3
xom,xom,Komo (Sudan),iso639_3
xon,xon,Konkomba,iso639_3
xoo,xoo,Xukurú,iso639_3
xop,xop,Kopar,iso639_3
xor,xor,Korubo,iso639_3
xow,xow,Kowaki,iso639_3
xpa,xpa,Pirriya,iso639_3
xpb,xpb,Northeastern Tasmanian,iso639_3
xpc,xpc,Pecheneg,iso639_3
xpd,xpd,Oyster Bay Tasmanian,iso639_3
xpe,xpe,Liberia Kpelle,iso639_3
xpf,xpf,Southeast Tasmanian,iso639_3
xpg,xpg,Phrygian,iso639_3
xph,xph,North Midlands Tasmanian,iso639_3
xpi,xpi,Pictish,iso639_3
xpj,xpj,Mpalitjanh,iso639_3
xpk,xpk,Kulina Pano,iso639_3
xpl,xpl,Port Sorell Tasmanian,iso639_3
xpm,xpm,Pumpokol,iso639_3
xpn,xpn,Kapinawá,iso639_3
xpo,xpo,Pochutec,iso639_3
xpp,xpp,Puyo-Paekche,iso639_3
xpq,xpq,Mohegan-Pequot,iso639_3
xpr,xpr,Parthian,iso639_3
xps,xps,Pisidian,iso639_3
xpt,xpt,Punthamara,iso639_3
xpu,xpu,Punic,iso639_3
xpv,xpv,Northern Tasmanian,iso639_3
xpw,xpw,Northwestern Tasmanian,iso639_3
xpx,xpx,Southwestern Tasmanian,iso639_3
xpy,xpy,Puyo,iso639_3
xpz,xpz,Bruny Island Tasmanian,iso639_3
xqa,xqa,Karakhanid,iso639_3
xqt,xqt,Qatabanian,iso639_3
xra,xra,Krahô,iso639_3
xrb,xrb,Eastern Karaboro,iso639_3
xrd,xrd,Gundungurra,iso639_3
xre,xre,Kreye,iso639_3
xrg,xrg,Minang,iso639_3
xri,xri,Krikati-Timbira,iso639_3
xrm,xrm,Armazic,iso639_3
xrn,xrn,Arin,iso639_3
xrr,xrr,Raetic,iso639_3
xrt,xrt,Aranama-Tamique,iso639_3
xru,xru,Marriammu,iso639_3
xrw,xrw,Karawa,iso639_3
xsa,xsa,Sabaean,iso639_3
xsb,xsb,Sambal,iso639_3
xsc,xsc,Scythian,iso639_3
xsd,xsd,Sidetic,iso639_3
xse,xse,Sempan,iso639_3
xsh,xsh,Shamang,iso639_3
xsi,xsi,Sio,iso639_3
xsj,xsj,Subi,iso639_3
xsl,xsl,South Slavey,iso639_3
xsm,xsm,Kasem,iso639_3
xsn,xsn,Sanga (Nigeria),iso639_3
xso,xso,Solano,iso639_3
xsp,xsp,Silopi,iso639_3
xsq,xsq,Makhuwa-Saka,iso639_3
xsr,xsr,Sherpa,iso639_3
xss,xss,Assan,iso639_3
xsu,xsu,Sanumá,iso639_3
xsv,xsv,Sudovian,iso639_3
xsy,xsy,Saisiyat,iso639_3
xta,xta,Alcozauca Mixtec,iso639_3
xtb,xtb,Chazumba Mixtec,iso639_3
xtc,xtc,Katcha-Kadugli-Miri,iso639_3
xtd,xtd,Diuxi-Tilantongo Mixtec,iso639_3
xte,xte,Ketengban,iso639_3
xtg,xtg,Transalpine Gaulish,iso639_3
xth,xth,Yitha Yitha,iso639_3
xti,xti,Sinicahua Mixtec,iso639_3
xtj,xtj,San Juan Teita Mixtec,iso639_3
xtl,xtl,Tijaltepec Mixtec,iso639_3
xtm,xtm,Magdalena Peñasco Mixtec,iso639_3
xtn,xtn,Northern Tlaxiaco Mixtec,iso639_3
xto,xto,Tokharian A,iso639_3
xtp,xtp,San Miguel Piedras Mixtec,iso639_3
xtq,xtq,Tumshuqese,iso639_3
xtr,xtr,Early Tripuri,iso639_3
xts,xts,Sindihui Mixtec,iso639_3
xtt,xtt,Tacahua Mixtec,iso639_3
xtu,xtu,Cuyamecalco Mixtec,iso639_3
xtv,xtv,Thawa,iso639_3
xtw,xtw,Tawandê,iso639_3
xty,xty,Yoloxochitl Mixtec,iso639_3
xua,xua,Alu Kurumba,iso639_3
xub,xub,Betta Kurumba,iso639_3
xud,xud,Umiida,iso639_3
xug,xug,Kunigami,iso639_3
xuj,xuj,Jennu Kurumba,iso639_3
xul,xul,Ngunawal,iso639_3
xum,xum,Umbrian,iso639_3
xun,xun,Unggaranggu,iso639_3
xuo,xuo,Kuo,iso639_3
xup,xup,Upper Umpqua,iso639_3
xur,xur,Urartian,iso639_3
xut,xut,Kuthant,iso639_3
xuu,xuu,Kxoe,iso639_3
xve,xve,Venetic,iso639_3
xvi,xvi,Kamviri,iso639_3
xvn,xvn,Vandalic,iso639_3
xvo,xvo,Volscian,iso639_3
xvs,xvs,Vestinian,iso639_3
xwa,xwa,Kwaza,iso639_3
xwc,xwc,Woccon,iso639_3
xwd,xwd,Wadi Wadi,iso639_3
xwe,xwe,Xwela Gbe,iso639_3
xwg,xwg,Kwegu,iso639_3
xwj,xwj,Wajuk,iso639_3
xwk,xwk,Wangkumara,iso639_3
xwl,xwl,Western Xwla Gbe,iso639_3
xwo,xwo,Written Oirat,iso639_3
xwr,xwr,Kwerba Mamberamo,iso639_3
xwt,xwt,Wotjobaluk,iso639_3
xww,xww,Wemba Wemba,iso639_3
xxb,xxb,Boro (Ghana),iso639_3
xxk,xxk,Ke'o,iso639_3
xxm,xxm,Minkin,iso639_3
xxr,xxr,Koropó,iso639_3
xxt,xxt,Tambora,iso639_3
